ID,BaseMean,log2FC,lfcSE,stat,pvalue,padj,ClusterID
5805,472.852736292704,-3.03314940552563,0.675083103908744,-4.49300151042684,7.02262863998966e-6,4.06457532415401e-4,"NA"
0807,48.9136495448927,3.7145091446736,0.828385102944068,4.48403662918646,7.32440809262622e-6,4.20269485038967e-4,"NA"
0612,424.141272268111,3.24878529707961,0.725702923595345,4.47674274341376,7.57904841454454e-6,4.31163643138534e-4,"NA"
4010,4150.09779382798,2.95594005766539,0.663661461599311,4.45398780658753,8.42898893915078e-6,4.75452121855827e-4,"NA"
2565,1431.12064800367,4.88332165197075,1.10027690849862,4.4382660530741,9.06864810101847e-6,5.03007681336491e-4,"NA"
4731,76.2110631259778,3.8005748843006,0.85623515493815,4.4387045572488,9.05019453731883e-6,5.03007681336491e-4,T1PKS-T3PKS-NRPS
0510,507.044667261299,3.67758706980113,0.833536205363003,4.41203039068897,1.02405734867368e-5,0.00056331617460925805,"NA"
0483,69.5685055994534,5.24424115602893,1.19078872709468,4.40400638392337,1.06269813649319e-5,5.79780229221201e-4,"NA"
3752,521.464298701533,-3.26309584475668,0.743305441070911,-4.38997976397885,1.133612095898e-5,6.13440821975374e-4,"NA"
0814,44.3001391485933,3.76054051038745,0.867358265992614,4.33562537861312,1.45346299317022e-5,7.80181426011372e-4,"NA"
5959,188.137804587891,4.8454408738672,1.1196226522955,4.32774458781522,1.50644015632777e-5,8.02149254441413e-4,Butyrolactone/T2PKS
5667,518.00190045648,3.21772927288573,0.752130637015999,4.27815211151581,1.8845122961174e-5,9.95501098647415e-4,"NA"
5106,512.157605622072,3.29088842386552,0.770657542911054,4.27023449538252,1.95267552052003e-5,0.00102338647752609,T1PKS-T3PKS-NRPS
6839,687.607865159364,4.28794426624255,1.00465923682237,4.26805837151794,1.97181737222179e-5,0.00102534503355533,Melanin2
5801,1191.50839711845,-3.42895744529502,0.805708184868195,-4.25583047273618,2.08274478415419e-5,0.00107463172738994,"NA"
5880,103.961664305217,-3.64614868811365,0.859872261125472,-4.24033760938081,2.23183849890824e-5,0.00114270131144102,"NA"
6213,1542.94280879049,2.79000403137939,0.662005168863994,4.21447469385633,2.50360220937317e-5,0.00127205925996854,Lantipeptide(venezuelin)
1932,10372.2169533595,-2.69315368945641,0.64039230307385,-4.20547479494899,2.60534624694531e-5,0.00130491022746025,"NA"
3536,772.637830803843,-2.65687363561285,0.631793096133731,-4.20529070651711,2.60746785234695e-5,0.00130491022746025,"NA"
